"AA","AB","AC","BA","BB","BC","CA","CB","CC"
"50001183",0,0,0,1,0,0,0,0,0
"50001189",0,0.5,0,0,0,1,1,0,0
"50001192",0.5,0,0,0,0,1,1,0,0
"50001193",0,0,0.5,0.333333333333333,0.666666666666667,0,0.5,0,0.5
"50001200",0.666666666666667,0,0,0,0,0,0,0,0
"50001201",0.333333333333333,0,0.333333333333333,0,0,1,0.5,0.5,0
"50001202",0,0.333333333333333,0.666666666666667,1,0,0,0.5,0,0
"50001203",0,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0
"50001204",0.5,0,0,0,0,0,0.5,0,0.5
"50001205",0,0,0,0,0,0,0.5,0,0.5
"50001206",0.75,0,0,1,0,0,0,0,0
"50001207",0.5,0,0,0,0,0,0,0,0
"50001209",0,1,0,0,0.5,0,0,0,0
"50001211",0.5,0.25,0,1,0,0,0,0,0
"50001212",0,0,0,0.2,0.6,0,0,0,0
"50001213",0.5,0.5,0,0,0.5,0,0,0,0
"50001215",0,0.666666666666667,0,0.5,0.25,0.25,1,0,0
"50001217",0,0.5,0,1,0,0,0,0,0
"50001224",0.333333333333333,0.333333333333333,0,0,0,1,1,0,0
"50001225",0,0.5,0,1,0,0,0,0,0
"50001226",0,0,0,1,0,0,0,0,0
"50001227",0.5,0.5,0,0,0,0,0,0,0
"50001228",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001230",0.5,0,0,0.5,0.5,0,0,0,0
"50001231",0,0.5,0.5,0,0,0,1,0,0
"50001233",0,1,0,0,0,1,0.5,0,0
"50001234",0,1,0,0,0.5,0,1,0,0
"50001235",0,1,0,0.5,0.25,0,0,0,0
"50001236",0,0.5,0,1,0,0,0,0,0
"50001237",0.5,0,0,0,0,0,0,0,0
"50001239",0,0,0,0,0,0,0,0,0
"50001240",0,0,0,0,0,0,1,0,0
"50001241",0,0,0,0,0.75,0.25,0,0,0
"50001242",0,0.5,0,0.666666666666667,0.333333333333333,0,0,0,0
"50001243",0,0,0,0.5,0.5,0,0,0,0
"50001244",0,0,0,1,0,0,0,0,0
"50001245",0.75,0,0,0,0,0,0,0,0
"50001247",0.5,0,0,0,0,0,0,0,0
"50001248",0,0,0,0.5,0.5,0,0,0,0
"50001249",0.5,0,0,1,0,0,0,0,0
"50001251",0.5,0,0,1,0,0,0,0,0
"50001253",0.666666666666667,0,0.166666666666667,0,0,0,1,0,0
"50001254",0,0.333333333333333,0,1,0,0,0,0,0
"50001255",0.5,0,0,0,0,0,0,0,0
"50001256",0,0,0,0.5,0.5,0,0,1,0
"50001258",0,0,0,0,0.5,0.5,0,0,0
"50001259",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001260",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001261",0,0.666666666666667,0,1,0,0,0,0,0
"50001262",0.5,0,0.25,1,0,0,1,0,0
"50001263",0,1,0,0,0.5,0,0,0,0
"50001265",0.75,0,0,0,0,0,0,0,0
"50001266",0.5,0.25,0,1,0,0,0,0,0
"50001268",0,0,0.5,0,0,0,1,0,0
"50001270",0.5,0,0,0,0,0,0,0,0
"50001272",0,1,0,0,0.5,0,0,0,0
"50001273",0,0,0,0.333333333333333,0.666666666666667,0,0,0,0
"50001274",0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0
"50001277",0,0,1,0,0,0,0,0,0
"50001282",0.666666666666667,0,0,0,0,0,0,0,0
"50001284",0.5,0.25,0,1,0,0,1,0,0
"50001285",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001289",0.5,0,0,1,0,0,0,0,0
"50001290",0,0,0,0,0,0,0,0,0
"50001291",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001295",0.5,0,0,0,0,0,0,0,0
"50001298",0.5,0,0,0,0,0,0,0,0
"50001299",0.75,0.25,0,0,0,0,0,0,0
"50001300",0,0.5,0,1,0,0,0,0,0
"50001301",0.666666666666667,0,0.333333333333333,0.5,0,0,0,1,0
"50001303",0.5,0,0,0,0,0,0,0,0
"50001304",0.4,0.2,0.2,0.5,0.5,0,1,0,0
"50001306",0.5,0,0,1,0,0,0,0,0
"50001308",0,0,0,0,0,0.5,0,0.5,0.25
"50001309",0,0.5,0,1,0,0,0,0,0
"50001310",0,1,0,0,0,0,0,0,0
"50001311",0.5,0,0,0,0,0,1,0,0
"50001312",0,0,1,0,0.5,0.5,0.333333333333333,0.333333333333333,0
"50001313",0,0.333333333333333,0.333333333333333,1,0,0,1,0,0
"50001315",0.5,0,0,0,0,0,0.5,0,0.5
"50001317",0.5,0,0,0,0,0,1,0,0
"50001318",0,0,0,0.5,0.5,0,0,0,0
"50001320",0.5,0.25,0,1,0,0,0,0,0
"50001322",0.5,0,0,0,0,0,0,0,0
"50001323",0,0.666666666666667,0,1,0,0,0,0,0
"50001324",0,0.5,0,1,0,0,0,0,0
"50001328",0.666666666666667,0,0,0,0,0,0,0,0
"50001329",0.5,0,0,0,0,0,1,0,0
"50001330",0,0,0,0,0,0,0.333333333333333,0,0.666666666666667
"50001334",0.5,0.166666666666667,0.166666666666667,1,0,0,1,0,0
"50001337",0,0,0,0,0,0,0,0,0
"50001338",0.5,0,0,0.5,0.5,0,0,0,0
"50001339",0.5,0,0,0,0,1,0.5,0.5,0
"50001340",0.5,0,0,0,0,0,1,0,0
"50001342",0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.5,0
"50001347",0,0,0,0,0,0,0,0,0
"50001348",0,0,0,0,0,0,0,0,0
"50001350",0,0,0,0,0,0,0,0,0
"50001351",0,1,0,0.333333333333333,0.333333333333333,0,0,0,0
"50001352",0.5,0,0,0,0,0,0,0,0
"50001353",0,0.333333333333333,0.333333333333333,1,0,0,1,0,0
"50001355",0,1,0,0,0.5,0,0,0,0
"50001356",0,0.5,0,0.666666666666667,0,0,0,1,0
"50001362",0.25,0.25,0.25,0,0.5,0.5,1,0,0
"50001364",0,0,0,1,0,0,0,1,0
"50001365",0.5,0.5,0,0.5,0,0,0,0,0
"50001368",0.5,0,0,0,0,0,0.333333333333333,0,0.666666666666667
"50001370",0.333333333333333,0.666666666666667,0,0.666666666666667,0,0,0,0,0
"50001371",0,0,0,0.5,0,0,0,1,0
"50001372",0,0,0,0,0,0,0,0,0
"50001373",0,0.333333333333333,0,1,0,0,0,0,0
"50001377",0.666666666666667,0,0,0,0,0,0,0,0
"50001378",0,0,0,0,0,0,0,0,0
"50001379",0.5,0.25,0,1,0,0,0,0,0
"50001381",0,0.5,0,1,0,0,0,0,0
"50001382",0,0,1,0.5,0,0,0,1,0
"50001384",0.5,0,0,0,0,0,1,0,0
"50001385",0.5,0,0,0,0,0,1,0,0
"50001387",0.5,0,0,1,0,0,0,0,0
"50001390",0,0,0,0,0,0,0,0,0
"50001393",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001394",0.5,0.25,0.25,1,0,0,0,0,0
"50001395",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001396",0,0.5,0,0.5,0.5,0,0,1,0
"50001397",0,0,0,0,0,1,0.5,0.5,0
"50001398",0.666666666666667,0,0,0,0,0,0,0,0
"50001399",0.5,0,0,0,0,0,0,0,0
"50001400",0,0.666666666666667,0,1,0,0,0,0,0
"50001401",0,0,0,0,0,0,0,0,0
"50001404",0.5,0,0.5,0,0,0,0,0,0.5
"50001406",0,1,0,0,0,0,0,0,0
"50001409",0.333333333333333,0,0.333333333333333,1,0,0,1,0,0
"50001415",0,1,0,0,0.333333333333333,0.333333333333333,1,0,0
"50001420",0.5,0,0,0,0,0,0,0,0
"50001422",0.5,0.5,0,0,0.5,0,0,0,0
"50001423",0.5,0,0,1,0,0,0,0,0
"50001424",0.5,0,0,0,0,0,0,0,0
"50001427",0,1,0,0,0,0,0,0,0
"50001429",0.5,0,0.5,0,0,0,0,0,0
"50001430",0.333333333333333,0.666666666666667,0,0.5,0.25,0,0,0,0
"50001432",0,0,0,0,0,0,0,0,0
"50001433",0.5,0,0,1,0,0,0,0,0
"50001438",0,0,0,0,0,0,0,0,0
"50001439",0.666666666666667,0,0,0,0,0,1,0,0
"50001441",0,0.333333333333333,0.333333333333333,1,0,0,1,0,0
"50001443",0,0,0,0,0,0,0,0,0
"50001445",0,0.333333333333333,0.333333333333333,1,0,0,1,0,0
"50001446",0,0.5,0,1,0,0,0,0,0
"50001448",0.5,0,0,0.5,0.5,0,0,0,0
"50001450",0.333333333333333,0.333333333333333,0,1,0,0,1,0,0
"50001451",0.5,0,0.5,0,0,0,0.5,0,0
"50001453",0,0,0,0,0,0,0,0,0
"50001454",0,0.666666666666667,0,1,0,0,0,0,0
"50001455",0.5,0.5,0,0.333333333333333,0.333333333333333,0,0,1,0
"50001456",0,1,0,0.25,0.5,0,0,0,0
"50001457",0,0,0,0,0,0,0,0,0
"50001458",0,0,0.5,0.5,0,0,0,1,0
"50001460",0.5,0.25,0,0.5,0,0.5,1,0,0
"50001466",0,0.5,0,1,0,0,0,0,0
"50001468",0.666666666666667,0,0,0,0,0,0,0,0
"50001469",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001470",0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"50001471",0.75,0,0.25,0.5,0,0,0,1,0
"50001472",0,0.5,0,0.5,0.5,0,1,0,0
"50001473",0.5,0,0,0,0,0,0,0,0
"50001480",0,0.5,0.5,1,0,0,0,0,0
"50001483",0,1,0,0,0,1,0.25,0,0.5
"50001484",0.666666666666667,0,0,0.25,0.75,0,0,0,0
"50001485",0.5,0,0,0,0,0,0,0,0
"50001488",0,0,0,1,0,0,0,0,0
"50001489",0,0.5,0,1,0,0,0,1,0
"50001490",0,1,0,0,0.5,0,1,0,0
"50001491",0,0,0.666666666666667,1,0,0,1,0,0
"50001494",0.5,0,0,1,0,0,0,0,0
"50001495",0.666666666666667,0,0,1,0,0,0,0,0
"50001496",0,0,0,0,0,0,0,0,0
"50001499",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001500",0.5,0,0,0,0,0,0,0,0
"50001501",0.6,0.2,0,1,0,0,0,0,0
"50001502",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001503",0,0,0,0,0,0,0,0,0
"50001504",0,0,0.5,0.666666666666667,0,0,0,1,0
"50001505",0.5,0,0,0,0,0,0,0,0
"50001507",0,0,0,0.5,0.5,0,0,0,0
"50001508",0.666666666666667,0,0,0,0,0,0,0,0
"50001511",0,0,0,0,0,0,0,0,0
"50001512",0,0.5,0,1,0,0,0,0,0
"50001516",0.5,0,0.333333333333333,0,0,0,1,0,0
"50001517",0.5,0,0,0,0,0,1,0,0
"50001520",0.5,0,0,0,0,0,1,0,0
"50001526",0.666666666666667,0,0,1,0,0,0,0,0
"50001528",0.333333333333333,0,0.333333333333333,1,0,0,1,0,0
"50001529",0.666666666666667,0,0,0,0,0,0,0,0
"50001531",0.5,0,0,1,0,0,0,0,0
"50001534",0.5,0,0,1,0,0,0,0,0
"50001535",0.5,0,0.25,1,0,0,1,0,0
"50001536",0,0,0,0,0.666666666666667,0,0,1,0
"50001538",0,0.5,0.5,0,0,1,0.5,0,0
"50001539",0,0.5,0,1,0,0,0.5,0,0.5
"50001540",0.5,0,0,1,0,0,0,0,0
"50001541",0.666666666666667,0,0,0,0,0,0,0,0
"50001542",0,0.5,0.5,0.666666666666667,0,0,0,1,0
"50001544",0.5,0,0,0,0,0,0,0,0
"50001545",0,0,0,0,0.333333333333333,0,0,1,0
"50001546",0.5,0,0,0,0,0,0,0,0
"50001547",0,0,0,0,0,0,0,0,0
"50001548",0.5,0,0,0,0,0,0,0,0
"50001549",0,0,0,0,0,0,0,0,0
"50001550",0.5,0,0,0,0,0,0,0,0
"50001551",0.5,0,0,1,0,0,0,0,0
"50001552",0.666666666666667,0,0,0,0,0,0,0,0
"50001553",0.5,0,0,0,0,0,0,0,0
"50001555",0,0,0,0,0,0,0,0,0
"50001556",0.5,0,0,0,0,0,0,0,0
"50001557",0,1,0,0.666666666666667,0,0,0,0,0
"50001558",0.5,0.5,0,0,0,0,0,0,0
"50001559",0,0,0,1,0,0,0,0,0
"50001560",0,0.5,0,1,0,0,0,0,0
"50001561",0.666666666666667,0,0,1,0,0,0,0,0
"50001564",0,0.5,0,1,0,0,1,0,0
"50001565",0.666666666666667,0,0,0,0,0,0,0,0
"50001566",0.5,0,0,0,0,0,0,0,0
"50001571",0.333333333333333,0.333333333333333,0,0.5,0.5,0,0,0,0
"50001573",0.5,0,0,0,0,0,0,0,0
"50001575",0,0,0,0,0,0,0,0,0
"50001576",0.666666666666667,0,0,0,0,0,0,0,0
"50001580",0,0.5,0,1,0,0,1,0,0
"50001582",0.666666666666667,0,0,0,0,0,0,0,0
"50001583",0.666666666666667,0,0,0,0,0,0,0,0
"50001584",0,0,0,0,0,0,0,0,0
"50001585",0,1,0,0,0,1,0,0,0
"50001586",0.5,0,0,0,0,0,0,0,0
"50001587",0,0,0,0,0,0,0,0,0
"50001588",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001589",0,0,0,0,0,0,0,0,0
"50001590",0.333333333333333,0.333333333333333,0,0.5,0,0.5,1,0,0
"50001593",0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0
"50001595",0.666666666666667,0,0,1,0,0,0,0,0
"50001596",0.5,0,0,0,0,0,0,0,0
"50001597",0.5,0,0,0.5,0.5,0,0,0,0
"50001598",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001600",0.5,0,0,0,0,0,0,0,0
"50001601",0,0,0,1,0,0,0,0,0
"50001603",0.5,0.5,0,0,0.5,0,0,0,0
"50001604",0.666666666666667,0,0,0,0,0,0,0,0
"50001607",0.666666666666667,0,0,0,0,0,0,0,0
"50001610",0,0,0,0,0,0,0,0,0
"50001611",0.5,0.25,0.25,0,0,0,1,0,0
"50001613",0,0.5,0,1,0,0,0,0,0
"50001614",0.5,0,0,0,0,0,1,0,0
"50001616",0.5,0,0,1,0,0,0,0,0
"50001617",0,0,0,0,0,0,0,0,0
"50001620",0.5,0,0.5,0,0,0,0,0,0
"50001621",0.5,0,0,0,0,0,0,0,0
"50001622",0.666666666666667,0,0,0,0,0,0,0,0
"50001624",0,0,0,0.25,0.5,0,0,0,0
"50001626",0,0.5,0,1,0,0,0,0,0
"50001627",0.5,0.5,0,0,0,0,1,0,0
"50001628",0,0,0,0,0,0,0,0,0
"50001630",0,0.333333333333333,0,1,0,0,0,0,0
"50001631",0.5,0,0,0,0,0,1,0,0
"50001632",0.5,0,0,0,0,0,0,0,0
"50001633",0.5,0,0,0,0,0,0,0,0
"50001634",0.5,0.5,0,0,0,1,0,0,0
"50001635",0.5,0,0,0,0,0,0,0,0
"50001637",0,0.5,0,0.333333333333333,0.333333333333333,0,0,1,0
"50001638",0.5,0,0,0,0,0,0,0,0
"50001639",0.5,0.5,0,0,0,0,0,0,0
"50001640",0.5,0,0,0,0,0,0,0,0
"50001643",0.666666666666667,0,0,1,0,0,0,0,0
"50001647",0.5,0,0,0,0,0,0,0,0
"50001649",0,0,0,0,0,0,1,0,0
"50001650",0,0,0.5,0.5,0.5,0,1,0,0
"50001651",0.5,0,0,1,0,0,0,0,0
"50001652",0,0,0,0,0,0,0,0,0
"50001653",0.666666666666667,0,0,0,0,0,0,0,0
"50001655",0,0,0,0,0,0,0,0,0.5
"50001656",0,0,1,0,0,0,0,0,0.5
"50001658",0.666666666666667,0,0,0,0,0,0,0,0
"50001660",0.5,0,0,1,0,0,0,0,0
"50001664",0,1,0,0.666666666666667,0,0,0,0,0
"50001666",0.5,0,0,1,0,0,0,0,0
"50001668",0,0,0.666666666666667,0,0,0,1,0,0
"50001669",0,0,0,0,0,0,0,0,0
"50001670",0,0.5,0,1,0,0,0,0,0
"50001671",0.666666666666667,0,0,0,0,0,1,0,0
"50001672",0,1,0,0,0.333333333333333,0.333333333333333,0.5,0,0.5
"50001675",0.5,0,0,0,0,0,0,0,0
"50001677",0,0.666666666666667,0,1,0,0,0,0,0
"50001678",0.5,0,0,0,0,0,0,0,0
"50001679",0.5,0,0,0,0,0,0,0,0
"50001680",0,0,1,0,0,0,0,1,0
"50001686",0,0.333333333333333,0.333333333333333,1,0,0,1,0,0
"50001688",0,0,0,0,0.4,0.2,0,1,0
"50001689",0,0,0,1,0,0,0,0,0
"50001691",0,0.5,0,0,0.5,0,1,0,0
"50001692",0.333333333333333,0.333333333333333,0,0,0.5,0,1,0,0
"50001693",0.666666666666667,0,0.333333333333333,0,0,0,0,0,0
"50001696",0.5,0,0,1,0,0,0,0,0
"50001697",0.5,0,0,0,0,0,0,0,0
"50001699",0,0,0,0,0,0,0,0,0
"50001700",0.5,0,0,0,0,0,0,0,0
"50001701",0,0,1,0,0.5,0.5,0.25,0.25,0.25
"50001702",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001704",0.333333333333333,0.333333333333333,0,0,0,0,1,0,0
"50001708",0.5,0,0,0.5,0.5,0,0,0,0
"50001709",0.8,0,0,0,0,0,1,0,0
"50001710",0,0,0,0.5,0.5,0,0,1,0
"50001711",0.8,0,0,0,0,0,0,0,0
"50001713",0,0,0,0.5,0.5,0,0,1,0
"50001714",0,0,0,0,0,0,0,0,0
"50001716",0,0,0,0,0,0,0,0,0
"50001719",0,0,0,1,0,0,0,0,0
"50001724",0.5,0,0,0,0,0,0,0,0
"50001725",0.666666666666667,0,0,0,0,0,0,0,0
"50001726",0.5,0,0,0,0,0,0,0,0
"50001727",0,0.333333333333333,0.666666666666667,0,0.5,0,1,0,0
"50001728",0.666666666666667,0,0,0,0,0,0,0,0
"50001729",0.5,0,0,0,0,0,0,0,0
"50001732",0,0,0,0.5,0.5,0,0,1,0
"50001733",0.25,0.5,0,1,0,0,1,0,0
"50001734",0,0,1,0,0,0,0,1,0
"50001735",0,0.5,0,1,0,0,1,0,0
"50001736",0,0,0,0,0.5,0,1,0,0
"50001737",0,1,0,0.5,0,0.5,0.5,0,0
"50001738",0,0,0,1,0,0,0,0,0
"50001739",0,1,0,0,0.75,0,0,0,0
"50001741",0.666666666666667,0,0,1,0,0,0,0,0
"50001745",0.5,0,0,0,0,0,0,0,0
"50001746",0,0,0.5,0,0,0,1,0,0
"50001749",0,0,0,0,0,0,1,0,0
"50001750",0,0,0,0,0,0,0,0,0
"50001751",0.25,0.5,0,1,0,0,0,0,0
"50001752",0,0,0,0.333333333333333,0.666666666666667,0,0,0,0
"50001753",0.25,0.5,0,1,0,0,0,0,0
"50001754",0,1,0,0,0.75,0,0,0,0
"50001758",0.5,0,0,0,0,0,0,0,0
"50001761",0.75,0,0,0.5,0.5,0,0,0,0
"50001762",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001763",0,0.5,0,1,0,0,0,1,0
"50001764",0,0,0,0,0,0,1,0,0
"50001765",0.5,0,0,1,0,0,0,0,0
"50001769",0,0.5,0,1,0,0,0,0,0
"50001770",0,0,0,0,0,0,0,0,0
"50001773",0.5,0.25,0,1,0,0,0,0,0
"50001774",0,0,0,0,0,0,0,0,0
"50001775",0,0,0,0,0,0,0,0,0
"50001776",0,0.5,0,0.666666666666667,0,0.333333333333333,0,1,0
"50001778",0,1,0,0.5,0.25,0,0,0,0
"50001784",0,0,0,1,0,0,0,0,0
"50001785",0.75,0,0.25,0,0,0,0,0,0
"50001786",0,0.5,0,1,0,0,0,0,0
"50001789",0,0.666666666666667,0,0.666666666666667,0,0,1,0,0
"50001790",0,0.5,0,1,0,0,1,0,0
"50001791",0.333333333333333,0,0.333333333333333,0,0,0,1,0,0
"50001795",0,0,0,0,0,0,0,1,0
"50001796",0,0,0,0,0,0,0,0,0
"50001798",0,0,0,1,0,0,0,0,0
"50001802",0.5,0,0,0,0,0,0,0,0
"50001805",0,0,0,0,0,0,1,0,0
"50001806",0.5,0,0,0,0,0,0,0,0
"50001807",0,1,0,0.333333333333333,0.333333333333333,0,0,0,0
"50001810",0.5,0.5,0,0.5,0,0,0,0,0
"50001812",0.5,0,0,1,0,0,0,0,0
"50001815",0,0,0.5,0,0,0,1,0,0
"50001816",0,0,0,0,0,0,0,0,0
"50001817",0.5,0.25,0,1,0,0,0,0,0
"50001818",0.5,0,0,0,0,0,0,0,0
"50001819",0,1,0,0,0,0,0,0,0
"50001820",0.5,0.25,0,1,0,0,0,0,0
"50001821",0.5,0,0,0,0,0,0,0,0
"50001822",0,0.5,0,1,0,0,0,0,0
"50001823",0.5,0,0,0,0,0,0,0,0
"50001824",0,0.5,0,1,0,0,0,0,0
"50001825",0.5,0,0,0,0,0,1,0,0
"50001826",0,0,0,0,0.666666666666667,0,0,0,0
"50001827",0.4,0.4,0,1,0,0,0,0,0
"50001829",0,0,0.5,1,0,0,1,0,0
"50001830",0.5,0,0,0,0,0,0,0,0
"50001831",0,0.5,0,1,0,0,0,0,0
"50001832",0,1,0,0.5,0,0.5,0,0,0
"50001835",0,0.5,0,0.333333333333333,0.666666666666667,0,0,0,0
"50001836",0.5,0,0.5,0,0,0,0.5,0,0
"50001837",0,0,0.5,1,0,0,1,0,0
"50001838",0,0,0,0,0,0,0,0,0
"50001840",0.5,0,0,0,0,0,0,0,0
"50001842",0,1,0,0.333333333333333,0.333333333333333,0,0,0,0
"50001843",0.5,0,0,0,0,0,0,0,0
"50001844",0,0,1,0,0,0,0.5,0.5,0
"50001846",0,1,0,0,0.5,0,0.5,0,0.5
"50001851",0.5,0,0,0,0,0,0,0,0
"50001852",0,0,0,0,0,0,0,0,0
"50001853",0,0,0,0,0,0,0,0,0
"50001854",0.5,0,0,0,0,0,0,0,0
"50001855",0,0.5,0,1,0,0,0,0,0
"50001856",0.666666666666667,0,0,0,0,0,0,0,0
"50001857",0.5,0.25,0,1,0,0,0,0,0
"50001859",0,0,0,0,0,0,0,0,0
"50001860",0.5,0,0,1,0,0,0,0,0
"50001861",0.666666666666667,0,0,0,0,0,0,0,0
"50001863",0,1,0,0,0.75,0,0,0,0
"50001864",0,0.5,0,1,0,0,1,0,0
"50001865",0,0,0,0,0,0.5,0,0.5,0.5
"50001866",0,0,0,0,0,0,0,0,0
"50001867",0.666666666666667,0,0,1,0,0,0,0,0
"50001868",0.666666666666667,0,0,0,0,0,0,0,0
"50001869",0,0,0,0,0,0,0,0,0
"50001870",0,0.5,0,1,0,0,0,0,0
"50001872",0,0,0,0,0,0,0,0,0
"50001873",0.5,0,0,0,0,0,0,0,0
"50001874",0.75,0,0,0,0,0,0,0,0
"50001877",0,0,0,0,0,0,0,0,0
"50001879",0.5,0,0,0,0,0,0,0,0
"50001880",0,0,0,0,0,0,0,0.333333333333333,0.333333333333333
"50001882",0,0,0,0,0,0,0,0,0
"50001883",0,0,0,0,0,0,1,0,0
"50001885",0,0,0,0,0.5,0,0,0,0
"50001886",0,1,0,0,0.5,0,0,0,0
"50001889",0,0,0,0,0.5,0,0,0,0
"50001890",0,0,0,0,0,0,0,0,0
"50001891",0.5,0,0,0,0,0,0,0,0
"50001893",0.5,0,0,1,0,0,0,0,0
"50001895",0.5,0,0,1,0,0,0,0,0
"50001896",0.5,0,0,0,0,0,0,0,0
"50001897",0,1,0,0,0.5,0,0,0,0
"50001898",0.333333333333333,0,0.333333333333333,0,0,0,1,0,0
"50001899",0.5,0,0,0,0,1,0.333333333333333,0.666666666666667,0
"50001900",0.5,0,0,1,0,0,0,0,0
"50001901",0,1,0,0,0,0,0,0,0
"50001902",0,0,0,0,0,0,0,0,0
"50001905",0.5,0,0,1,0,0,0,0,0
"50001906",0,0.5,0,1,0,0,1,0,0
"50001907",0,1,0,0,0.5,0,0,0,0
"50001908",0.5,0.5,0,0,0.666666666666667,0,0,0,0
"50001909",0.5,0,0,1,0,0,0,0,0
"50001910",0,0,0,0,0,0,0,0,0
"50001911",0.666666666666667,0,0,0,0,0,0,0,0
"50001912",0.5,0,0,0,0,0,0,0,0
"50001914",0.5,0,0,0,0,0,0,0,0
"50001915",0.5,0,0,0,0,0,0,0,0
"50001916",0,0,0,0,0,0,0,0,0
"50001917",0.5,0.5,0,0.333333333333333,0.333333333333333,0,0,1,0
"50001918",0,0,1,0.5,0,0,0,1,0
"50001919",0,0,0,0,0,0,0,0,0
"50001921",0,0,0,0,0,0,0,0,0
"50001923",0,0,1,0,0,0,0,1,0
"50001925",0.5,0,0,0,0.5,0,0,0,0
"50001928",0.5,0,0,0,0,0,0,0,0
"50001930",0.5,0,0,0,0,0,0,0,0
"50001933",0.5,0,0,0,0,0,0,0,0
"50001937",0,0,0,0,0,0,0,0,0
"50001939",0.666666666666667,0,0,0,0,0,1,0,0
"50001940",0.25,0,0.5,1,0,0,1,0,0
"50001941",0.5,0,0,0.5,0.5,0,0,1,0
"50001942",0,0,0,0,0,0,0,0,0
"50001945",0,0,0,0,0.75,0,0,0,0
"50001946",0.5,0,0,0,0,0,0,0,0
"50001947",0.666666666666667,0,0,0,0,1,1,0,0
"50001948",0.5,0.25,0,1,0,0,0,0,0
"50001949",0,0,0,0.5,0,0.5,0,0,0
"50001950",0.5,0,0,0,0,0,0,0,0
"50001951",0.5,0,0,1,0,0,0,0,0
"50001954",0.333333333333333,0.333333333333333,0,0,0,1,1,0,0
"50001956",0,0,1,0,0,0,0,1,0
"50001957",0.333333333333333,0.666666666666667,0,0.5,0,0,0,0,0
"50001959",0,0,0,0,0,0,0,0,0
"50001960",0.333333333333333,0,0.333333333333333,1,0,0,1,0,0
"50001961",0.5,0,0,0.333333333333333,0.666666666666667,0,0,0,0
"50001962",0,0.5,0.5,0,0.5,0,0.666666666666667,0,0.333333333333333
"50001964",0.5,0,0,1,0,0,0,0,0
"50001965",0.75,0,0,0,0,0,0,0,0
"50001966",0.666666666666667,0,0,0,0,0,1,0,0
"50001968",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50001969",0,0,1,0,0,0,0.5,0,0
"50001970",0,0,0,0,0.666666666666667,0,0,0,0
"50001972",0,0,0,0,0,0,0,0,0
"50001973",0,0.5,0,1,0,0,0,0,0
"50001974",0,0,1,0,0,0,0,1,0
"50001976",0,0.5,0,0.333333333333333,0.666666666666667,0,0,0,0
"50001977",0.666666666666667,0,0,0,0,0,1,0,0
"50001978",0.5,0,0,0,0,0,0,0,0
"50001979",0,0.5,0.5,1,0,0,0,0.25,0.5
"50001983",0.8,0.2,0,0,0,0,1,0,0
"50001984",0,0,0,0,0,1,0.5,0.5,0
"50001985",0,0,1,0,0,0,0.2,0,0.6
"50001986",0.5,0,0,0,0,0,1,0,0
"50001990",0,0,0,0,0.666666666666667,0,0,1,0
"50001991",0.5,0,0,0,0,0,0,0,0
"50001992",0,0.5,0,0.333333333333333,0.333333333333333,0,1,0,0
"50001994",0.666666666666667,0,0,1,0,0,0,0,0
"50001995",0,0.5,0,1,0,0,0,0,0
"50001997",0.666666666666667,0,0,1,0,0,0,0,0
"50002001",0.5,0.5,0,0,0,1,0,0,0
"50002002",0,0,1,1,0,0,0,0,0
"50002003",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50002004",0.5,0.5,0,0,0.666666666666667,0,0.5,0,0.5
"50002005",0.5,0,0,0,0,0,0,0,0
"50002009",0,0,0,0,0,0,0,0,0
"50002012",0,0,0.5,1,0,0,1,0,0
"50002014",0.333333333333333,0,0.333333333333333,0,0,0,1,0,0
"50002016",0.5,0,0,0,0,0,1,0,0
"50002019",0.8,0,0,0,0,0,0,0,0
"50002020",0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"50002021",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50002023",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"50002024",0,0,0.666666666666667,1,0,0,1,0,0
"50002025",0,0,0,0,0.75,0,0,0,0
